timestamp,price,amount
2021-02-24 23:36:12.550,49585.25,0.00020269
2021-02-24 23:36:11.267,49584.75,0.00020271
2021-02-24 23:36:09.523,49602.5,0.03162805
2021-02-24 23:36:09.520,49600.0,0.00030498
2021-02-24 23:36:09.517,49600.0,0.00032422
2021-02-24 23:36:09.517,49580.0,0.00032422
2021-02-24 23:36:09.513,49590.75,0.0577
2021-02-24 23:36:04.147,49579.75,0.03763911
2021-02-24 23:35:49.933,49576.75,0.00165867
2021-02-24 23:35:49.933,49560.0,0.00032422
2021-02-24 23:35:49.930,49550.5,2.422e-05
2021-02-24 23:35:49.723,49550.25,0.00040566
2021-02-24 23:35:41.650,49550.25,0.001217
2021-02-24 23:35:36.580,49550.5,0.0003
2021-02-24 23:35:29.277,49544.25,0.01004152
2021-02-24 23:35:28.117,49548.25,0.00237263
2021-02-24 23:35:26.257,49528.75,0.00054231
2021-02-24 23:35:19.653,49505.75,0.00569057
2021-02-24 23:35:19.653,49480.0,0.0003392
2021-02-24 23:35:19.017,49469.5,0.00264173
2021-02-24 23:35:15.857,49455.25,0.00020317
2021-02-24 23:35:14.990,49479.75,0.00060327
2021-02-24 23:35:08.507,49406.0,4.071e-05
2021-02-24 23:35:07.493,49400.25,0.00251759
2021-02-24 23:34:58.227,49410.75,9.684e-05
2021-02-24 23:34:58.120,49410.75,0.0012
2021-02-24 23:34:58.090,49410.75,0.04120316
2021-02-24 23:34:58.087,49420.0,0.00032912
2021-02-24 23:34:58.087,49421.25,0.00096772
2021-02-24 23:34:57.743,49440.25,0.00026802
2021-02-24 23:34:57.740,49440.0,0.00026802
2021-02-24 23:34:56.677,49440.5,0.0004025
2021-02-24 23:34:52.060,49440.5,0.00201252
2021-02-24 23:34:50.767,49440.0,6.11e-05
2021-02-24 23:34:48.630,49445.25,0.002022
2021-02-24 23:34:48.627,49445.5,0.013378
2021-02-24 23:34:47.640,49445.5,0.00030174
